item_nbr,item_nbr_numeric,class,family,perishable,Price
2049037,2049037,6222,HOME AND KITCHEN I,0,22.33482654
2049153,2049153,6222,HOME AND KITCHEN I,0,22.08882286
1360009,1360009,6329,HOME AND KITCHEN II,0,33.60095179
1360010,1360010,6329,HOME AND KITCHEN II,0,38.13566794
1360012,1360012,6329,HOME AND KITCHEN II,0,18.37152566
1360013,1360013,6329,HOME AND KITCHEN II,0,26.74183519
1364636,1364636,6338,HOME AND KITCHEN II,0,28.33299591
1367438,1367438,6330,HOME AND KITCHEN II,0,33.58946868
1369873,1369873,6330,HOME AND KITCHEN II,0,28.14890232
1369875,1369875,6352,HOME AND KITCHEN II,0,13.12073415
1369876,1369876,6352,HOME AND KITCHEN II,0,27.07143984
1369972,1369972,6330,HOME AND KITCHEN II,0,34.92071528
1369973,1369973,6330,HOME AND KITCHEN II,0,49.40047874
1370025,1370025,6338,HOME AND KITCHEN II,0,21.92385277
1372585,1372585,6330,HOME AND KITCHEN II,0,17.40382028
1372862,1372862,6322,HOME AND KITCHEN II,0,23.37541265
1373031,1373031,6330,HOME AND KITCHEN II,0,19.39966347
1373037,1373037,6350,HOME AND KITCHEN II,0,36.67350703
1373081,1373081,6328,HOME AND KITCHEN II,0,48.11812994
1373444,1373444,6330,HOME AND KITCHEN II,0,46.0984445
1373944,1373944,6328,HOME AND KITCHEN II,0,15.47771572
1386250,1386250,6330,HOME AND KITCHEN II,0,21.38650546
1386894,1386894,6328,HOME AND KITCHEN II,0,36.36994261
1387609,1387609,6301,HOME AND KITCHEN II,0,16.79032225
1392256,1392256,6350,HOME AND KITCHEN II,0,14.65566099
1392260,1392260,6350,HOME AND KITCHEN II,0,47.32723091
1392261,1392261,6350,HOME AND KITCHEN II,0,17.21707922
1392262,1392262,6350,HOME AND KITCHEN II,0,37.64394808
1400826,1400826,6352,HOME AND KITCHEN II,0,44.51095353
1400846,1400846,6352,HOME AND KITCHEN II,0,13.94042739
1410764,1410764,6344,HOME AND KITCHEN II,0,13.74361896
1410765,1410765,6344,HOME AND KITCHEN II,0,44.18306695
1410768,1410768,6344,HOME AND KITCHEN II,0,45.40987664
1410769,1410769,6344,HOME AND KITCHEN II,0,42.62742892
1410773,1410773,6344,HOME AND KITCHEN II,0,50.26001411
1410850,1410850,6353,HOME AND KITCHEN II,0,42.97283192
1909453,1909453,6392,HOME AND KITCHEN II,0,37.92932846
1909482,1909482,6392,HOME AND KITCHEN II,0,13.38827393
1909483,1909483,6392,HOME AND KITCHEN II,0,25.08336355
1909729,1909729,6392,HOME AND KITCHEN II,0,41.61727485
1909754,1909754,6392,HOME AND KITCHEN II,0,18.84342119
1909755,1909755,6392,HOME AND KITCHEN II,0,12.31432345
1909770,1909770,6392,HOME AND KITCHEN II,0,39.74871567
1909901,1909901,6393,HOME AND KITCHEN II,0,48.24940266
1948220,1948220,6350,HOME AND KITCHEN II,0,33.76525266
2005844,2005844,6350,HOME AND KITCHEN II,0,47.95073274
2006144,2006144,6353,HOME AND KITCHEN II,0,16.8884014
250782,250782,6155,HOME APPLIANCES,0,223.4145142
1456881,1456881,3106,HOME CARE,0,14.40789004
1456886,1456886,3110,HOME CARE,0,5.415905173
1456909,1456909,3108,HOME CARE,0,16.47125784
1456910,1456910,3108,HOME CARE,0,22.92402332
1456912,1456912,3110,HOME CARE,0,6.850522003
1456916,1456916,3110,HOME CARE,0,14.57611993
1456917,1456917,3110,HOME CARE,0,11.63633366
1456921,1456921,3110,HOME CARE,0,13.32836658
1456922,1456922,3110,HOME CARE,0,21.53630592
1456931,1456931,3110,HOME CARE,0,18.0757884
1456935,1456935,3110,HOME CARE,0,15.72088317
1456939,1456939,3110,HOME CARE,0,24.31355818
1456952,1456952,3102,HOME CARE,0,16.96304698
1456993,1456993,3106,HOME CARE,0,6.428622981
1456994,1456994,3106,HOME CARE,0,16.99615747
1456995,1456995,3106,HOME CARE,0,19.58379151
1456996,1456996,3106,HOME CARE,0,18.39546009
1456997,1456997,3106,HOME CARE,0,11.62562896
1456998,1456998,3106,HOME CARE,0,15.95416965
1457000,1457000,3106,HOME CARE,0,15.84754767
1457001,1457001,3106,HOME CARE,0,7.588685347
1457002,1457002,3106,HOME CARE,0,19.27317984
1457003,1457003,3106,HOME CARE,0,5.479770894
1457004,1457004,3106,HOME CARE,0,25.07272939
1457005,1457005,3106,HOME CARE,0,21.67791421
1457012,1457012,3108,HOME CARE,0,21.31071422
1457020,1457020,3108,HOME CARE,0,22.5106927
1457031,1457031,3110,HOME CARE,0,14.1020172
1457039,1457039,3110,HOME CARE,0,7.075024559
1457160,1457160,3104,HOME CARE,0,5.63598765
1457168,1457168,3104,HOME CARE,0,10.63754033
1457175,1457175,3106,HOME CARE,0,19.07687838
1457176,1457176,3106,HOME CARE,0,21.37849179
1457177,1457177,3106,HOME CARE,0,6.552651678
1457178,1457178,3106,HOME CARE,0,9.535785462
1457179,1457179,3106,HOME CARE,0,10.35369008
1457180,1457180,3106,HOME CARE,0,18.59905476
1457181,1457181,3106,HOME CARE,0,8.727996765
1457182,1457182,3106,HOME CARE,0,9.761270896
1457183,1457183,3106,HOME CARE,0,12.64832404
1457184,1457184,3106,HOME CARE,0,12.82959646
1457185,1457185,3106,HOME CARE,0,24.02224038
1457192,1457192,3108,HOME CARE,0,18.35427389
1457199,1457199,3108,HOME CARE,0,17.65375324
1457201,1457201,3108,HOME CARE,0,25.11053612
1457202,1457202,3108,HOME CARE,0,5.430303929
1457217,1457217,3110,HOME CARE,0,13.93511814
1457228,1457228,3110,HOME CARE,0,20.70799888
1457229,1457229,3110,HOME CARE,0,7.156100466
1457230,1457230,3110,HOME CARE,0,15.6076236
1457231,1457231,3110,HOME CARE,0,12.44425076
1457239,1457239,3110,HOME CARE,0,15.62541444
1457240,1457240,3110,HOME CARE,0,19.45370024
1457245,1457245,3110,HOME CARE,0,24.0129022
1457247,1457247,3110,HOME CARE,0,13.29842867
1457251,1457251,3110,HOME CARE,0,10.75928066
1457256,1457256,3110,HOME CARE,0,15.02072847
1457311,1457311,3104,HOME CARE,0,10.81211918
1457328,1457328,3106,HOME CARE,0,20.16395578
1457333,1457333,3106,HOME CARE,0,18.16549135
1457335,1457335,3106,HOME CARE,0,24.81764942
1457337,1457337,3106,HOME CARE,0,25.63057625
1457338,1457338,3106,HOME CARE,0,20.72418965
1457339,1457339,3106,HOME CARE,0,19.55470083
1457340,1457340,3106,HOME CARE,0,5.442773175
1457341,1457341,3106,HOME CARE,0,22.03807027
1457342,1457342,3106,HOME CARE,0,17.38669596
1457344,1457344,3106,HOME CARE,0,21.24337532
1457346,1457346,3108,HOME CARE,0,8.021660908
1457359,1457359,3106,HOME CARE,0,14.61478339
1457396,1457396,3106,HOME CARE,0,14.6854408
1457409,1457409,3108,HOME CARE,0,24.37929364
1457411,1457411,3108,HOME CARE,0,16.08757696
1457416,1457416,3110,HOME CARE,0,20.3087397
1457417,1457417,3110,HOME CARE,0,23.96483484
1457948,1457948,3106,HOME CARE,0,17.01493931
1457990,1457990,3110,HOME CARE,0,19.84953505
1458088,1458088,3110,HOME CARE,0,10.58244501
1458920,1458920,3106,HOME CARE,0,6.388991996
1466830,1466830,3106,HOME CARE,0,18.55175585
1466832,1466832,3106,HOME CARE,0,25.93729139
1466833,1466833,3106,HOME CARE,0,20.12708932
1466835,1466835,3106,HOME CARE,0,16.03997328
1466836,1466836,3106,HOME CARE,0,20.76796691
1908340,1908340,3110,HOME CARE,0,25.8034931
1909411,1909411,3106,HOME CARE,0,6.864906504
1909412,1909412,3106,HOME CARE,0,19.82937017
1914503,1914503,3102,HOME CARE,0,16.90999847
1915036,1915036,3108,HOME CARE,0,12.35220038
1939144,1939144,3106,HOME CARE,0,11.14850582
1956354,1956354,3106,HOME CARE,0,6.318426154
1986436,1986436,3110,HOME CARE,0,18.16102731
1986500,1986500,3108,HOME CARE,0,9.288199646
1986627,1986627,3108,HOME CARE,0,11.73243284
1986760,1986760,3110,HOME CARE,0,10.02976581
1986825,1986825,3110,HOME CARE,0,23.93223606
1987464,1987464,3116,HOME CARE,0,7.713892851
1991041,1991041,3108,HOME CARE,0,6.732529073
1998945,1998945,3110,HOME CARE,0,9.306125363
2006047,2006047,3108,HOME CARE,0,12.62954915
2011898,2011898,3102,HOME CARE,0,21.75018717
2037008,2037008,3106,HOME CARE,0,25.06086244
2037269,2037269,3106,HOME CARE,0,11.00280056
2059277,2059277,3106,HOME CARE,0,24.20840304
2059342,2059342,3106,HOME CARE,0,7.273181652
2059647,2059647,3106,HOME CARE,0,19.13136033
2059799,2059799,3106,HOME CARE,0,6.113659823
2084706,2084706,3104,HOME CARE,0,10.37267647
1584293,1584293,7780,LADIESWEAR,0,11.93220239
1584295,1584295,7780,LADIESWEAR,0,12.13928893
1584297,1584297,7780,LADIESWEAR,0,24.24633884
1584298,1584298,7780,LADIESWEAR,0,12.17781773
1584300,1584300,7780,LADIESWEAR,0,18.73034997
1584301,1584301,7780,LADIESWEAR,0,23.1975449
1584303,1584303,7780,LADIESWEAR,0,17.26924189
1584305,1584305,7780,LADIESWEAR,0,16.88689039
1584307,1584307,7780,LADIESWEAR,0,22.49322962
1584309,1584309,7780,LADIESWEAR,0,14.52129933
1584344,1584344,7780,LADIESWEAR,0,15.33735955
1584348,1584348,7780,LADIESWEAR,0,21.46389948
1584353,1584353,7780,LADIESWEAR,0,22.27432146
1584358,1584358,7780,LADIESWEAR,0,18.59502889
1584363,1584363,7780,LADIESWEAR,0,23.78748078
1584365,1584365,7780,LADIESWEAR,0,12.99760835
1584369,1584369,7780,LADIESWEAR,0,23.72585849
1584374,1584374,7780,LADIESWEAR,0,19.74085968
1584379,1584379,7780,LADIESWEAR,0,8.330046494
1584390,1584390,7780,LADIESWEAR,0,21.81763973
1584399,1584399,7780,LADIESWEAR,0,20.87570677
846163,846163,6920,LAWN AND GARDEN,0,189.9274493
908741,908741,6918,LAWN AND GARDEN,0,101.6152212
915821,915821,6918,LAWN AND GARDEN,0,120.6423172
915822,915822,6918,LAWN AND GARDEN,0,99.35867459
1226506,1226506,6954,LAWN AND GARDEN,0,114.1774217
1226507,1226507,6954,LAWN AND GARDEN,0,240.6170542
1254310,1254310,6920,LAWN AND GARDEN,0,61.45967761
1317092,1317092,6918,LAWN AND GARDEN,0,126.2532003
2045280,2045280,6922,LAWN AND GARDEN,0,210.6320871
2045360,2045360,6920,LAWN AND GARDEN,0,212.7118865
2045373,2045373,6920,LAWN AND GARDEN,0,94.79708078
2045637,2045637,6920,LAWN AND GARDEN,0,163.0442524
2045783,2045783,6936,LAWN AND GARDEN,0,110.500591
2045834,2045834,6924,LAWN AND GARDEN,0,185.9465723
2045986,2045986,6920,LAWN AND GARDEN,0,193.1052112
2046021,2046021,6920,LAWN AND GARDEN,0,54.29414692
2046297,2046297,6936,LAWN AND GARDEN,0,73.32283947
2046298,2046298,6936,LAWN AND GARDEN,0,110.9549156
2046348,2046348,6922,LAWN AND GARDEN,0,69.61227379
2046528,2046528,6922,LAWN AND GARDEN,0,235.3503517
2046552,2046552,6936,LAWN AND GARDEN,0,175.4196218
2046591,2046591,6922,LAWN AND GARDEN,0,236.2097966
2046670,2046670,6922,LAWN AND GARDEN,0,182.6716437
2046789,2046789,6920,LAWN AND GARDEN,0,198.2936004
2049003,2049003,6960,LAWN AND GARDEN,0,202.4668135
2075374,2075374,6960,LAWN AND GARDEN,0,133.2301622
115847,115847,7034,LINGERIE,0,80.54280136
177050,177050,7034,LINGERIE,0,50.10399718
215468,215468,7034,LINGERIE,0,76.04406646
265382,265382,7034,LINGERIE,0,60.91869119
410150,410150,7016,LINGERIE,0,77.98453145
509877,509877,7034,LINGERIE,0,80.11318794
514444,514444,7034,LINGERIE,0,80.09399452
514445,514445,7034,LINGERIE,0,80.40123079
514446,514446,7034,LINGERIE,0,56.65131186
523054,523054,7034,LINGERIE,0,25.1447966
655744,655744,7016,LINGERIE,0,47.7945056
655840,655840,7034,LINGERIE,0,55.37039222
759657,759657,7016,LINGERIE,0,34.2039906
1005456,1005456,7002,LINGERIE,0,62.72952079
1005458,1005458,7002,LINGERIE,0,40.34984218
1005461,1005461,7002,LINGERIE,0,57.65103813
1005463,1005463,7002,LINGERIE,0,67.07549626
1005464,1005464,7002,LINGERIE,0,77.15835651
1005465,1005465,7002,LINGERIE,0,40.31463865
1465644,1465644,7016,LINGERIE,0,43.77913245
377978,377978,1386,"LIQUOR,WINE,BEER",0,43.00273458
640286,640286,1336,"LIQUOR,WINE,BEER",0,28.08043341
661582,661582,1330,"LIQUOR,WINE,BEER",0,33.59740944
688279,688279,1338,"LIQUOR,WINE,BEER",0,49.04062682
812716,812716,1318,"LIQUOR,WINE,BEER",0,25.11905358
812728,812728,1320,"LIQUOR,WINE,BEER",0,26.04059821
812751,812751,1318,"LIQUOR,WINE,BEER",0,23.97591433
812757,812757,1318,"LIQUOR,WINE,BEER",0,31.39719986
812769,812769,1318,"LIQUOR,WINE,BEER",0,29.46986567
888063,888063,1302,"LIQUOR,WINE,BEER",0,17.12459229
907671,907671,1318,"LIQUOR,WINE,BEER",0,15.3237547
959437,959437,1318,"LIQUOR,WINE,BEER",0,18.45551006
968935,968935,1386,"LIQUOR,WINE,BEER",0,8.431747395
968936,968936,1386,"LIQUOR,WINE,BEER",0,37.76320408
968937,968937,1386,"LIQUOR,WINE,BEER",0,31.57144233
980041,980041,1330,"LIQUOR,WINE,BEER",0,40.03810616
1004550,1004550,1318,"LIQUOR,WINE,BEER",0,46.12803337
1004551,1004551,1318,"LIQUOR,WINE,BEER",0,11.82274979
1020237,1020237,1330,"LIQUOR,WINE,BEER",0,22.820303
1020940,1020940,1314,"LIQUOR,WINE,BEER",0,42.28796754
1028589,1028589,1318,"LIQUOR,WINE,BEER",0,11.99636297
1079329,1079329,1364,"LIQUOR,WINE,BEER",0,34.37621609
1080001,1080001,1314,"LIQUOR,WINE,BEER",0,13.37432573
1080009,1080009,1380,"LIQUOR,WINE,BEER",0,33.89388002
1090401,1090401,1318,"LIQUOR,WINE,BEER",0,40.64416786
1133955,1133955,1330,"LIQUOR,WINE,BEER",0,34.77554789
1148017,1148017,1318,"LIQUOR,WINE,BEER",0,42.15273329
1148018,1148018,1318,"LIQUOR,WINE,BEER",0,34.41661027
1212452,1212452,1318,"LIQUOR,WINE,BEER",0,18.4486014
1221054,1221054,1312,"LIQUOR,WINE,BEER",0,50.11576918
1311104,1311104,1326,"LIQUOR,WINE,BEER",0,31.17128086
1398687,1398687,1387,"LIQUOR,WINE,BEER",0,47.85068918
1398688,1398688,1387,"LIQUOR,WINE,BEER",0,38.6491758
1399750,1399750,1318,"LIQUOR,WINE,BEER",0,33.64449866
1412392,1412392,1318,"LIQUOR,WINE,BEER",0,23.4106453
1412393,1412393,1318,"LIQUOR,WINE,BEER",0,28.33833542
1422815,1422815,1318,"LIQUOR,WINE,BEER",0,37.18318022
1422817,1422817,1318,"LIQUOR,WINE,BEER",0,34.76592397
1458914,1458914,1338,"LIQUOR,WINE,BEER",0,40.05801053
1459225,1459225,1310,"LIQUOR,WINE,BEER",0,23.09379616
1459226,1459226,1312,"LIQUOR,WINE,BEER",0,46.78074994
1921118,1921118,1330,"LIQUOR,WINE,BEER",0,8.970493299
1939239,1939239,1330,"LIQUOR,WINE,BEER",0,49.94535876
1948372,1948372,1320,"LIQUOR,WINE,BEER",0,13.25163393
1976349,1976349,1318,"LIQUOR,WINE,BEER",0,41.84102142
1993601,1993601,1330,"LIQUOR,WINE,BEER",0,50.09708601
2002282,2002282,1318,"LIQUOR,WINE,BEER",0,22.85607877
2005060,2005060,1310,"LIQUOR,WINE,BEER",0,26.73522863
2011216,2011216,1338,"LIQUOR,WINE,BEER",0,13.8225656
2013648,2013648,1318,"LIQUOR,WINE,BEER",0,35.13609691
2034132,2034132,1318,"LIQUOR,WINE,BEER",0,10.81009055
2035576,2035576,1318,"LIQUOR,WINE,BEER",0,25.46024221
2047159,2047159,1318,"LIQUOR,WINE,BEER",0,20.7432862
2047211,2047211,1318,"LIQUOR,WINE,BEER",0,45.1862035
2054605,2054605,1316,"LIQUOR,WINE,BEER",0,47.33331077
2112280,2112280,1330,"LIQUOR,WINE,BEER",0,36.58303992
2112303,2112303,1334,"LIQUOR,WINE,BEER",0,8.608617906
2116132,2116132,1310,"LIQUOR,WINE,BEER",0,50.21801249
2116238,2116238,1310,"LIQUOR,WINE,BEER",0,16.89556928
2116470,2116470,1334,"LIQUOR,WINE,BEER",0,39.51983643
2118397,2118397,1326,"LIQUOR,WINE,BEER",0,49.20617072
2122947,2122947,1370,"LIQUOR,WINE,BEER",0,48.86898647
2123209,2123209,1306,"LIQUOR,WINE,BEER",0,12.81172111
2123711,2123711,1318,"LIQUOR,WINE,BEER",0,33.1040925
2123790,2123790,1318,"LIQUOR,WINE,BEER",0,11.89254374
2123859,2123859,1318,"LIQUOR,WINE,BEER",0,18.48220551
2123863,2123863,1318,"LIQUOR,WINE,BEER",0,36.56420467
2124052,2124052,1318,"LIQUOR,WINE,BEER",0,42.74763502
2126696,2126696,1318,"LIQUOR,WINE,BEER",0,27.65019003
2127825,2127825,1302,"LIQUOR,WINE,BEER",0,10.89615321
2130553,2130553,1318,"LIQUOR,WINE,BEER",0,17.95316748
2131010,2131010,1328,"LIQUOR,WINE,BEER",0,10.00636605
2134244,2134244,1364,"LIQUOR,WINE,BEER",0,33.44570993
1452378,1452378,5224,MAGAZINES,0,5.289018616
1456346,1456346,5224,MAGAZINES,0,6.735528998
1950301,1950301,5222,MAGAZINES,0,4.155533338
2000873,2000873,5250,MAGAZINES,0,8.456236128
2002043,2002043,5222,MAGAZINES,0,7.525288004
2007265,2007265,5244,MAGAZINES,0,6.801563157
205209,205209,2302,MEATS,1,8.801101505
582863,582863,2302,MEATS,1,12.21152238
582864,582864,2302,MEATS,1,13.27260106
582865,582865,2302,MEATS,1,6.509265385
583795,583795,2302,MEATS,1,9.989491784
583797,583797,2302,MEATS,1,4.292602337
583799,583799,2302,MEATS,1,3.164775016
583868,583868,2302,MEATS,1,15.67140969
583925,583925,2302,MEATS,1,11.64620259
583927,583927,2302,MEATS,1,7.3502614
583931,583931,2302,MEATS,1,9.914850134
583968,583968,2302,MEATS,1,11.24005493
583973,583973,2302,MEATS,1,5.078286314
583975,583975,2302,MEATS,1,8.72704301
583977,583977,2302,MEATS,1,3.223847155
583978,583978,2302,MEATS,1,13.07425526
583985,583985,2302,MEATS,1,6.383966195
584026,584026,2302,MEATS,1,5.861130288
584027,584027,2302,MEATS,1,15.44125538
584028,584028,2302,MEATS,1,12.84625391
584030,584030,2302,MEATS,1,15.9552032
584032,584032,2302,MEATS,1,12.25814987
584076,584076,2302,MEATS,1,8.240009426
584077,584077,2302,MEATS,1,11.82742274
584078,584078,2302,MEATS,1,4.393650857
584099,584099,2302,MEATS,1,6.014356033
584101,584101,2302,MEATS,1,12.10165828
584103,584103,2302,MEATS,1,9.566702848
584123,584123,2302,MEATS,1,13.87732062
584125,584125,2302,MEATS,1,10.95244242
584126,584126,2302,MEATS,1,15.82653918
584129,584129,2302,MEATS,1,3.789160863
584188,584188,2302,MEATS,1,7.288503783
584246,584246,2302,MEATS,1,13.45491234
587104,587104,2302,MEATS,1,15.49116931
587157,587157,2302,MEATS,1,7.141385002
623316,623316,2302,MEATS,1,13.50081906
623317,623317,2302,MEATS,1,13.37286642
633735,633735,2306,MEATS,1,14.08495201
633977,633977,2306,MEATS,1,7.984141058
633996,633996,2306,MEATS,1,13.81882985
633997,633997,2306,MEATS,1,10.82912216
634008,634008,2306,MEATS,1,15.13063449
634009,634009,2306,MEATS,1,5.806800236
634010,634010,2306,MEATS,1,9.939006441
634014,634014,2306,MEATS,1,12.98113779
634015,634015,2306,MEATS,1,8.281533493
634054,634054,2306,MEATS,1,13.75520025
699686,699686,2302,MEATS,1,9.015878323
699687,699687,2302,MEATS,1,9.381615612
699688,699688,2302,MEATS,1,4.97519904
699689,699689,2302,MEATS,1,15.11543143
699692,699692,2302,MEATS,1,11.56260989
699693,699693,2302,MEATS,1,6.380582319
699703,699703,2302,MEATS,1,8.148284022
781936,781936,2302,MEATS,1,9.949790893
816679,816679,2302,MEATS,1,9.077306847
819206,819206,2304,MEATS,1,10.59186534
819209,819209,2304,MEATS,1,11.34393215
819227,819227,2304,MEATS,1,5.146839606
819228,819228,2304,MEATS,1,11.11089465
819230,819230,2304,MEATS,1,13.35141148
819231,819231,2304,MEATS,1,9.492134113
820003,820003,2304,MEATS,1,9.658267692
820006,820006,2304,MEATS,1,12.58668816
849941,849941,2302,MEATS,1,11.71937128
996606,996606,2372,MEATS,1,9.417185776
996613,996613,2372,MEATS,1,11.92218915
1017349,1017349,2302,MEATS,1,5.062728745
1036189,1036189,2302,MEATS,1,8.763409547
1062374,1062374,2302,MEATS,1,13.14083428
1065599,1065599,2304,MEATS,1,13.18787427
1084365,1084365,2302,MEATS,1,5.066772413
1085246,1085246,2302,MEATS,1,11.16155563
1091338,1091338,2306,MEATS,1,12.83753886
1091467,1091467,2306,MEATS,1,4.139708055
1092106,1092106,2306,MEATS,1,7.084904281
1109211,1109211,2302,MEATS,1,9.912581756
1288226,1288226,2302,MEATS,1,14.01408171
1288843,1288843,2302,MEATS,1,12.37466305
1422347,1422347,2340,MEATS,1,13.94218944
1903500,1903500,2302,MEATS,1,9.954693134
1903501,1903501,2302,MEATS,1,12.33133847
1976284,1976284,2302,MEATS,1,15.85355166
114799,114799,4126,PERSONAL CARE,0,2.212494539
114800,114800,4126,PERSONAL CARE,0,5.386908319
264305,264305,4126,PERSONAL CARE,0,12.49202871
273528,273528,4114,PERSONAL CARE,0,1.613291918
323921,323921,4114,PERSONAL CARE,0,6.748529744
363049,363049,4114,PERSONAL CARE,0,6.994775212
373152,373152,4114,PERSONAL CARE,0,9.387099716
513379,513379,4126,PERSONAL CARE,0,1.213599083
586911,586911,4114,PERSONAL CARE,0,7.432873263
586967,586967,4122,PERSONAL CARE,0,3.373061355
617548,617548,4122,PERSONAL CARE,0,1.650283413
664539,664539,4126,PERSONAL CARE,0,9.272369284
664543,664543,4126,PERSONAL CARE,0,6.207960786
664545,664545,4126,PERSONAL CARE,0,8.348434759
742735,742735,4126,PERSONAL CARE,0,11.22843479
742738,742738,4126,PERSONAL CARE,0,3.00407843
759651,759651,4126,PERSONAL CARE,0,10.36304559
759894,759894,4126,PERSONAL CARE,0,6.82558447
793345,793345,4126,PERSONAL CARE,0,3.506398204
793346,793346,4126,PERSONAL CARE,0,8.926167904
816606,816606,4126,PERSONAL CARE,0,8.570927092
833395,833395,4126,PERSONAL CARE,0,6.779861325
833396,833396,4126,PERSONAL CARE,0,5.432424821
843411,843411,4126,PERSONAL CARE,0,11.91865082
843589,843589,4126,PERSONAL CARE,0,4.607532464
851982,851982,4114,PERSONAL CARE,0,6.289965888
865147,865147,4114,PERSONAL CARE,0,6.468600959
870544,870544,4126,PERSONAL CARE,0,9.403752363
870545,870545,4126,PERSONAL CARE,0,2.454224271
870546,870546,4126,PERSONAL CARE,0,11.76949475
873687,873687,4126,PERSONAL CARE,0,11.36371925
915310,915310,4126,PERSONAL CARE,0,3.417374084
921042,921042,4114,PERSONAL CARE,0,7.99699383
949243,949243,4126,PERSONAL CARE,0,9.481418172
964848,964848,4114,PERSONAL CARE,0,1.2795448
1037654,1037654,4122,PERSONAL CARE,0,2.478043379
1071928,1071928,4114,PERSONAL CARE,0,11.69121558
1083154,1083154,4126,PERSONAL CARE,0,7.963653051
1087269,1087269,4114,PERSONAL CARE,0,3.780690131
1087270,1087270,4114,PERSONAL CARE,0,2.231269696
1096235,1096235,4114,PERSONAL CARE,0,5.951828586
1098624,1098624,4114,PERSONAL CARE,0,10.62808681
1102268,1102268,4114,PERSONAL CARE,0,8.630793433
1104598,1104598,4114,PERSONAL CARE,0,5.645656152
1104599,1104599,4114,PERSONAL CARE,0,2.399300446
1118691,1118691,4126,PERSONAL CARE,0,1.764046489
1138053,1138053,4114,PERSONAL CARE,0,6.164930911
1222571,1222571,4114,PERSONAL CARE,0,2.61771708
1228937,1228937,4118,PERSONAL CARE,0,4.784129583
1228945,1228945,4118,PERSONAL CARE,0,1.985475212
1228950,1228950,4118,PERSONAL CARE,0,7.823880275
1228994,1228994,4176,PERSONAL CARE,0,7.225803178
1228995,1228995,4176,PERSONAL CARE,0,6.881314844
1229023,1229023,4176,PERSONAL CARE,0,10.45048733
1229025,1229025,4176,PERSONAL CARE,0,3.486249626
1229026,1229026,4176,PERSONAL CARE,0,1.91769275
1229028,1229028,4176,PERSONAL CARE,0,3.143105507
1229440,1229440,4104,PERSONAL CARE,0,5.124174562
1229469,1229469,4138,PERSONAL CARE,0,8.29466171
1229500,1229500,4162,PERSONAL CARE,0,10.65113398
1229566,1229566,4118,PERSONAL CARE,0,5.59447087
1229576,1229576,4118,PERSONAL CARE,0,4.966503136
1229584,1229584,4118,PERSONAL CARE,0,4.363821809
1229591,1229591,4118,PERSONAL CARE,0,12.56659753
1229625,1229625,4118,PERSONAL CARE,0,11.62026895
1229636,1229636,4118,PERSONAL CARE,0,4.402498291
1229642,1229642,4118,PERSONAL CARE,0,10.21585161
1229643,1229643,4118,PERSONAL CARE,0,4.188345177
1229664,1229664,4138,PERSONAL CARE,0,2.04063916
1229676,1229676,4138,PERSONAL CARE,0,1.764122553
1229686,1229686,4140,PERSONAL CARE,0,4.899025886
1229882,1229882,4104,PERSONAL CARE,0,1.913988381
1229919,1229919,4138,PERSONAL CARE,0,2.160957686
1229920,1229920,4138,PERSONAL CARE,0,12.3887477
1229935,1229935,4138,PERSONAL CARE,0,11.04639577
1230003,1230003,4176,PERSONAL CARE,0,5.917788653
1230014,1230014,4176,PERSONAL CARE,0,3.127254677
1230060,1230060,4138,PERSONAL CARE,0,5.063522225
1230228,1230228,4138,PERSONAL CARE,0,6.827411939
1230244,1230244,4138,PERSONAL CARE,0,1.41538782
1230327,1230327,4138,PERSONAL CARE,0,12.33201547
1230416,1230416,4130,PERSONAL CARE,0,5.716461033
1230417,1230417,4130,PERSONAL CARE,0,3.791456873
1230418,1230418,4130,PERSONAL CARE,0,10.71461656
1230426,1230426,4138,PERSONAL CARE,0,3.594081344
1230430,1230430,4162,PERSONAL CARE,0,5.155626261
1230440,1230440,4138,PERSONAL CARE,0,10.77071942
1230441,1230441,4138,PERSONAL CARE,0,1.676467201
1230461,1230461,4138,PERSONAL CARE,0,7.430347568
1231869,1231869,4176,PERSONAL CARE,0,8.55959403
1233161,1233161,4141,PERSONAL CARE,0,10.52339078
1253765,1253765,4114,PERSONAL CARE,0,12.94575296
1254013,1254013,4114,PERSONAL CARE,0,6.05097847
1306155,1306155,4118,PERSONAL CARE,0,4.665797596
1328907,1328907,4114,PERSONAL CARE,0,1.927398202
1331068,1331068,4138,PERSONAL CARE,0,8.298340713
1332103,1332103,4114,PERSONAL CARE,0,12.32926006
1356038,1356038,4138,PERSONAL CARE,0,9.818363416
1371618,1371618,4114,PERSONAL CARE,0,3.139474778
1371620,1371620,4126,PERSONAL CARE,0,2.551276836
1392627,1392627,4126,PERSONAL CARE,0,12.07869522
1392628,1392628,4126,PERSONAL CARE,0,5.908266051
1396282,1396282,4122,PERSONAL CARE,0,7.075550251
1401722,1401722,4126,PERSONAL CARE,0,4.343509363
1401733,1401733,4138,PERSONAL CARE,0,5.673639282
1401735,1401735,4138,PERSONAL CARE,0,9.279277872
1412115,1412115,4139,PERSONAL CARE,0,2.437718424
1441511,1441511,4176,PERSONAL CARE,0,4.914506915
1444600,1444600,4104,PERSONAL CARE,0,8.607550023
1455272,1455272,4138,PERSONAL CARE,0,8.273303589
1456171,1456171,4138,PERSONAL CARE,0,3.66498284
1472451,1472451,4126,PERSONAL CARE,0,7.618962986
